-0.50799		0.804967		0.762703		
-0.549628		0.681533		0.670826		
-0.514677		0.892494		0.372186		
-0.535385		0.823993		0.476258		
-0.554932		1.19799		0.523284		
-0.601393		0.914906		0.263413		
-0.319574		1.14588		0.113498		
-0.383485		1.09979		0.381014		
-0.467609		1.20223		0.13246		
-0.497159		1.14303		-0.266137		
-0.417588		1.00126		-0.317858		
-0.559819		0.942225		-0.323795		
-0.455969		0.993591		-0.466727		
-0.331825		0.85609		-0.476818		
-0.605026		0.75244		-0.460587		
-0.455763		0.517601		-0.622688		
-0.266917		0.672474		-0.563305		
-0.69255		0.656359		-0.759959		
-0.383587		0.666651		-0.84831		
-0.4974		0.414115		-0.87658		
-0.438031		0.396581		-0.98335		
-0.338508		0.349877		-1.13561		
-0.303525		0.163641		-0.862986		
-0.406519		0.00329844		-0.802275		
-0.326492		0.0736938		-1.00748		
-0.347072		-0.00371628		-1.06831		
-0.349673		0.0619909		-0.906562		
-0.213545		-0.404877		-0.942114		
-0.362784		-0.325917		-1.10029		
-0.268399		-0.459882		-0.756055		
-0.157159		-0.393835		-0.755544	
-0.242887		-0.35005		-0.812651		
-0.228671		-0.785302		-0.992836		
-0.34414		-0.831177		-0.731814		
0.0190399		-0.488212		-0.646227		
-0.240007		-0.781336		-0.571424		
-0.295698		-0.835257		-0.299837		
0.0644919		-0.867674		-0.318956		
-0.184019		-0.55664		-0.191202		
-0.157936		-1.23523		-0.133067		
-0.186898		-1.10548		-0.0179614		
-0.179417		-1.02249		0.0126941		
-0.0919219		-1.01522		0.0981146		
-0.126226		-1.0423		0.101528		
-0.293389		-0.835823		0.413815		
0.0274906		-1.14584		0.304577		
-0.198418		-1.17145		0.190972		
-0.0884789		-0.932755		0.554711		
-0.119623		-0.670497		0.679786		
0.0214691		-0.834235		1.00152		
-0.0545558		-0.586859		0.83154		
-0.0425319		-0.482485		0.837654		
0.0501673		-0.474153		1.16327		
-0.0371996		-0.437858		0.944959		
-0.0806935		-0.239838		0.855627		
0.0340828		-0.240755		0.716904		
-0.0452169		-0.132548		1.03281		
-0.148071		0.0120849		1.16381		
-0.0389847		0.0681241		1.26687		
0.121726		0.0537357		0.888257		
-0.203619		0.0929462		1.09402		
-0.0867267		0.353926		0.994826		
-0.0954137		0.306779		0.79981		
0.278323		0.444491		0.905732		
0.121056		0.577553		0.772352		
0.217986		0.796494		0.939422		
0.0707047		0.682515		0.72654		
-0.0620369		0.523099		0.7082		
0.238426		0.916179		0.432197		
0.0942485		0.725326		0.515722		
0.0367275		0.735607		0.566553		
0.080833		0.900549		0.335532		
0.10791		1.14166		0.32115		317
-0.00788657		1.01512		0.205514		
0.150996		1.05579		0.160197		
0.0933259		1.08882		-0.0819938		
0.113346		0.997723		-0.260992		
0.110619		0.879612		-0.349086		
-0.0285561		0.879759		-0.183554		
0.27938		1.00333		-0.381088		
0.191022		1.0616		-0.531538		
0.222763		0.880421		-0.754832		
0.277048		0.731521		-0.505799		
0.0934472		0.691075		-0.643674		
0.265658		0.776819		-0.74412		
0.48943		0.600402		-0.743878		
0.266897		0.385564		-0.843687		
0.303707		0.315583		-1.02855		
0.0557784		0.26672		-1.12425		
0.104817		0.0400483		-0.848662		
0.360804		0.108123		-0.921334		
0.455307		0.0298592		-0.946568		
0.42703		0.0200414		-1.03722		
0.237848		-0.179663		-0.885243		
0.392521		-0.214629		-0.886784		
0.424621		-0.282102		-0.910781		
0.611196		-0.392988		-0.913619		
0.260208		-0.703657		-0.622614		
0.515329		-0.399928		-0.916595		
0.28828		-0.468288		-0.503043		
0.257514		-0.849601		-0.625014		
0.620679		-0.800703		-0.62661		
0.466035		-0.93404		-0.4374		
0.527338		-0.890756		-0.353238		
0.544966		-0.857517		-0.332989		
0.428424		-0.884144		-0.197298		
0.110217		-1.00464		-0.0866555		
0.434442		-0.729898		0.116029		
0.648675		-1.07678		0.209971		
0.374052		-0.9521		0.142265		
0.55359		-0.965407		0.196062		
0.500903		-0.838496		0.418338		
0.690844		-1.03884		0.412219		
0.551628		-0.834547		0.384225		
0.479766		-0.728044		0.536056		
0.674573		-0.704811		0.419727		
0.504478		-0.531857		0.652931		
0.872651		-0.251798		0.984995		
0.623061		-0.666736		1.05535		
0.627543		-0.485675		0.856055		
0.454172		-0.401031		0.990898		
0.621622		-0.359296		0.960324		
0.672034		-0.175103		0.872143		
0.857018		0.0407851		1.12041		
0.742963		-0.0661234		0.99442		
0.524733		0.0790237		1.1086		
0.787866		0.385977		0.838645	
0.778592		0.191902		0.966563		
0.672106		0.545131		0.87752		
0.850459		0.129775		1.02391		
0.692764		0.743761		0.955367		
0.815139		0.755035		0.78155		
0.648953		0.583786		0.690138		
0.546609		0.932504		0.885873	
0.774896		0.905985		0.622208		
0.795659		0.881863		0.464759		
0.61754		0.806446		0.269759		
1.03304		0.841877		0.489934		
0.772701		1.15167		0.173307		
0.660746		0.901521		0.262564		
0.75427		1.18296		0.127982		386
0.947714		0.862046		-0.160287		
0.692311		0.885546		-0.260943		
0.875724		1.04515		-0.263695		
0.587173		0.892202		-0.219522		
0.881374		0.941562		-0.236475		
0.829785		0.853008		-0.491868		
1.05705		0.810299		-0.779272		
1.14172		0.676051		-0.581968		
1.1589		0.967967		-0.782796		
0.920005		0.48899		-0.574947		
1.12172		0.396424		-0.987884		
0.992874		0.478546		-0.731112		
0.919789		0.471079		-1.15559		
1.02775		0.15092		-0.883386		400
0.990849		-0.00944671		-0.986405		
1.00028		0.0578259		-1.17544		
